row_id,place_id,place_name,city,state,category,latitude,longitude,visit_date,visit_year,visit_month,visit_month_name,day_of_week,is_weekend,season,time_of_day,weather_condition,temperature_c,humidity_percent,rainfall_mm,weather_suitability_score,user_rating,review_text,sentiment_score,sentiment_label,crowd_level,crowd_numeric,entry_free,entry_fee_inr,visit_duration,travel_type,would_revisit,would_recommend,final_recommendation_score
9758,PL7211,Doddabetta Peak,Ooty,Tamil Nadu,Natural,11.397988,76.72940799999999,2019-03-29,2019,3,March,Friday,No,Spring,Night,Sunny,15.4,59.0,1.1,0.97,3.7,"Typical tourist spot, does the job for a short visit",0.0,Neutral,Low,1.0,No,50.0,,Business,Yes,Yes,0.7895
9759,PL7736,Jantar Mantar,Jaipur,Rajasthan,Historic,26.922114,75.829116,2021-08-27,2021,8,August,Friday,No,Monsoon,Afternoon,Light Rain,31.1,83.0,7.0,0.52,4.3,"Overpriced for what it offers, parking was a nightmare",-1.0,Negative,High,3.0,No,50.0,1-2 hours,Solo,,Yes,0.408
9760,PL6357,Brindavan Gardens,Mysore,Karnataka,Natural,12.427155,76.569558,2024-10-26,2024,10,October,Saturday,Yes,Winter,Afternoon,Light Rain,15.1,57.0,44.5,0.66,4.3,Reasonable entry fee for what the place offers visitors,0.0,Neutral,High,3.0,No,50.0,1-2 hours,Business,No,Yes,0.568
9761,PL4354,Partition Museum,Amritsar,Punjab,Cultural,31.636601000000002,74.87695500000001,2024-02-09,2024,2,February,Friday,No,Summer,Night,Cloudy,35.7,26.0,38.4,0.66,4.8,"Moderate crowd, facilities are acceptable for the price",0.0,Neutral,High,3.0,No,20.0,1-2 hours,Business,Yes,Yes,0.598
9762,PL4800,Thirumalai Nayakkar Palace,Madurai,Tamil Nadu,Historic,9.911904,78.121152,2023-01-12,2023,1,January,Thursday,No,Summer,Night,Heavy Rain,34.2,40.0,14.7,0.34,3.9,,1.0,Positive,High,3.0,Yes,0.0,Full Day,Business,Yes,Yes,0.589
9763,PL1954,Birla Mandir,Hyderabad,Telangana,Religious,17.402727,78.464885,2019-12-20,2019,12,December,Friday,No,Winter,Evening,Foggy,8.7,59.0,1.5,0.11,4.6,"Loved the local food stalls nearby, great overall trip",1.0,Positive,High,3.0,No,75.0,,Solo,Yes,Yes,0.5735
9764,PL4776,Beas River,Manali,Himachal Pradesh,Natural,32.239963,77.19089,2024-01-05,2024,1,January,Friday,No,Summer,Afternoon,Heavy Rain,31.9,60.0,21.9,0.21,4.3,Wonderful place to spend quality time with family,1.0,Positive,Medium,2.0,No,,1-2 hours,Couple,,Yes,0.6605
9765,PL5033,Marine Drive,Mumbai,Maharashtra,Natural,18.948446,72.82419300000001,2021-05-15,2021,5,May,Saturday,Yes,Spring,Evening,Cloudy,,64.0,5.9,0.43,5.0,Amazing historical significance and stunning architecture,1.0,Positive,High,3.0,Yes,0.0,Full Day,,Yes,Yes,0.6775
9766,PL0739,Gulmarg Gondola,Gulmarg,Jammu & Kashmir,Natural,34.049861,74.37843799999999,2020-10-13,2020,10,October,Tuesday,No,Winter,Afternoon,Sunny,16.5,65.0,1.2,0.91,,Amazing historical significance and stunning architecture,1.0,Positive,High,3.0,No,50.0,,Solo,No,Yes,0.7735
9767,PL8460,Karanji Lake,Mysore,Karnataka,Natural,12.293931,76.649925,2021-03-14,2021,3,March,Sunday,Yes,Spring,Afternoon,Partly Cloudy,20.7,64.0,0.7,0.98,4.0,One of the most beautiful places I have ever seen in my life,1.0,Positive,High,3.0,No,250.0,Full Day,Couple,,,0.755
9768,PL6942,Koodal Azhagar Temple,Madurai,Tamil Nadu,Religious,9.915322,,2019-04-08,2019,4,April,Monday,No,Spring,Afternoon,Sunny,23.9,71.0,0.3,1.0,3.7,Not as grand as expected but still worth a short visit,0.0,Neutral,Low,1.0,No,75.0,< 1 hour,Solo,Yes,Yes,0.797
9769,PL7476,Munroe Island,Alleppey,Kerala,Natural,9.101034,76.54413600000001,2023-03-03,2023,3,March,Friday,No,Spring,Morning,Heavy Rain,21.0,63.0,28.2,0.31,4.6,One of the most beautiful places I have ever seen in my life,1.0,Positive,Medium,2.0,No,500.0,,Family,,Yes,0.7035
9770,PL8003,Sundarbans,Kolkata,West Bengal,Natural,21.947266,88.99944599999999,2023-08-25,2023,8,August,Friday,No,Monsoon,Night,Cloudy,19.2,57.0,40.9,0.52,4.8,"Litter everywhere, needs better cleanliness management urgently",-1.0,,High,3.0,No,30.0,2-4 hours,Solo,Yes,Yes,0.438
9771,PL0712,Gandhi Museum,Madurai,Tamil Nadu,Cultural,9.914679,78.113209,2020-04-24,2020,4,April,Friday,No,Spring,Evening,Clear,23.7,,1.5,0.83,3.6,Fine place for a quick stop during your city tour,,,Medium,2.0,No,250.0,Full Day,Solo,,Yes,0.6485
9772,PL9407,Chamundi Hill,Mysore,Karnataka,Religious,12.268123000000001,76.67686900000001,2024-07-04,2024,7,July,Thursday,No,Monsoon,Afternoon,Foggy,16.9,87.0,2.7,0.16,4.5,Wonderful place to spend quality time with family,1.0,Positive,Low,1.0,No,100.0,1-2 hours,Group,Yes,Yes,0.76
9773,PL7999,Wagah Border,Amritsar,Punjab,Cultural,31.602988,74.57671,2019-03-05,2019,3,March,Tuesday,No,Spring,Evening,Partly Cloudy,30.4,57.0,0.4,0.76,5.0,"Mixed experience, some parts well maintained others not so",0.0,Neutral,High,3.0,No,30.0,1-2 hours,Family,,Yes,0.635
9774,PL6505,Shankaracharya Temple,Srinagar,Jammu & Kashmir,Religious,34.088862,74.846875,2019-03-23,2019,3,March,Saturday,Yes,Spring,Morning,Partly Cloudy,24.4,44.0,0.6,0.8,4.4,One of the most beautiful places I have ever seen in my life,1.0,Positive,High,3.0,Yes,0.0,1-2 hours,Family,Yes,Yes,0.734
9775,PL7901,Hazratbal Shrine,Srinagar,Jammu & Kashmir,Religious,34.127556,74.82988499999999,2019-11-09,2019,11,November,Saturday,Yes,Winter,Evening,Partly Cloudy,14.9,,1.1,0.98,4.5,"Peaceful and serene atmosphere, highly recommended to all",1.0,,High,3.0,No,150.0,2-4 hours,Family,,Yes,0.785
9776,PL9900,Ooty Lake,Ooty,Tamil Nadu,Natural,11.41165,76.69470299999999,2024-09-28,2024,9,September,Saturday,Yes,Monsoon,Night,Partly Cloudy,28.1,77.0,0.7,0.81,3.7,"Okay experience, could be better with improved maintenance",0.0,Neutral,High,3.0,No,150.0,1-2 hours,Solo,Yes,Yes,0.5695
9777,PL1787,Alappuzha Beach,Alleppey,Kerala,Natural,9.486718,76.324512,2024-03-04,2024,3,March,Monday,No,Spring,Afternoon,Clear,28.1,63.0,0.3,,3.7,One of the most beautiful places I have ever seen in my life,1.0,,Low,1.0,Yes,0.0,1-2 hours,Group,No,Yes,0.8895
9778,PL3282,Meenakshi Temple,Madurai,Tamil Nadu,Religious,9.916504999999999,78.121178,2021-10-22,2021,10,October,Friday,No,Winter,Evening,Windy,19.2,47.0,2.6,0.53,4.6,Incredible architecture that leaves you speechless completely,1.0,Positive,High,3.0,No,500.0,Full Day,Group,No,Yes,0.6785
9779,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,,78.401389,2023-02-26,2023,2,February,Sunday,Yes,Summer,Evening,Cloudy,32.3,47.0,26.8,0.58,4.0,Reasonable entry fee for what the place offers visitors,0.0,Neutral,High,3.0,No,20.0,Full Day,,Yes,Yes,0.53
9780,PL9604,Jal Mahal,Jaipur,Rajasthan,Natural,26.957902,75.847881,2019-07-15,2019,7,July,Monday,No,Monsoon,Night,Light Rain,33.7,70.0,14.0,0.56,3.0,"Overcrowded and poorly maintained, very disappointing visit",-1.0,Negative,High,3.0,No,200.0,4-6 hours,Group,No,No,0.34
9781,PL7476,Munroe Island,Alleppey,Kerala,Natural,9.102449,76.540209,2024-06-28,2024,6,June,Friday,No,Monsoon,Night,Light Rain,32.2,66.0,30.9,0.61,4.4,One of the most beautiful places I have ever seen in my life,1.0,Positive,High,3.0,Yes,0.0,4-6 hours,Couple,No,Yes,0.6865
9782,PL4819,Lotus Temple,Delhi,Delhi,Religious,28.548631,77.255961,2019-12-06,2019,12,December,Friday,No,Winter,Evening,Light Rain,10.0,58.0,34.7,0.7,4.5,Fine place for a quick stop during your city tour,0.0,Neutral,High,3.0,Yes,0.0,4-6 hours,Solo,,Yes,0.59
9783,PL8460,Karanji Lake,Mysore,Karnataka,Natural,12.290784,76.647488,2023-12-08,2023,12,December,Friday,No,Winter,Morning,Clear,18.6,51.0,2.0,0.93,4.5,"Decent place to visit, nothing extraordinary but okay",0.0,Neutral,High,3.0,No,,< 1 hour,Business,Yes,Yes,0.6475
9784,PL8890,Nahargarh Fort,Jaipur,Rajasthan,Historic,26.943641000000003,75.814025,2021-08-06,2021,8,August,Friday,No,Monsoon,Afternoon,Foggy,19.8,83.0,2.0,0.36,4.4,Very informative guides and well preserved heritage site,0.0,Neutral,Medium,2.0,No,75.0,4-6 hours,,Yes,Yes,0.579
9785,PL9604,Jal Mahal,Jaipur,Rajasthan,Natural,26.953358,75.84894100000001,2019-08-31,2019,8,August,Saturday,Yes,Monsoon,Night,Light Rain,28.2,72.0,1.0,0.55,4.6,"Not worth the entry fee, basic facilities were lacking",-1.0,Negative,Medium,2.0,No,500.0,Full Day,Family,Yes,Yes,0.5135
9786,PL6461,Juhu Beach,Mumbai,Maharashtra,Natural,19.084567,72.825175,2024-08-10,2024,8,August,Saturday,Yes,Monsoon,Evening,Sunny,26.8,97.0,2.9,0.84,3.4,"Unforgettable experience, will definitely visit again soon",1.0,Positive,High,3.0,Yes,0.0,1-2 hours,Solo,Yes,Yes,0.684
9787,PL7790,Golden Temple,Amritsar,Punjab,Religious,31.618196,74.88092499999999,2019-02-18,2019,2,February,Monday,No,Summer,Night,Sunny,24.5,50.0,2.1,0.97,5.0,,-1.0,Negative,High,3.0,No,,Full Day,Group,Yes,Yes,0.5625
9788,PL9407,Chamundi Hill,Mysore,Karnataka,Religious,12.271935000000001,76.677964,2020-04-13,2020,4,April,Monday,No,Spring,Morning,Sunny,18.6,38.0,1.4,0.78,4.7,"Perfect spot for photography, loved every moment here",1.0,Positive,High,3.0,No,100.0,4-6 hours,Group,No,Yes,0.747
9789,PL1888,India Gate,Delhi,Delhi,Monument,28.611014,77.233422,2020-04-13,2020,4,April,Monday,No,Spring,Morning,Partly Cloudy,21.3,45.0,0.8,0.89,4.3,Incredible architecture that leaves you speechless completely,,,Low,1.0,No,500.0,1-2 hours,Couple,Yes,Yes,0.9305
9790,PL7835,Hawa Mahal,Jaipur,Rajasthan,Historic,26.925041,75.83050300000001,2022-12-27,2022,12,December,Tuesday,No,Winter,Afternoon,Clear,13.4,67.0,1.5,0.78,4.0,"Unforgettable experience, will definitely visit again soon",1.0,Positive,Medium,2.0,No,75.0,Full Day,Group,No,Yes,0.785
9791,PL9861,Dal Lake,Srinagar,Jammu & Kashmir,Natural,34.086197,74.80115300000001,2021-06-29,2021,6,June,Tuesday,No,Monsoon,Evening,Foggy,,77.0,2.4,0.21,5.0,"Loved the local food stalls nearby, great overall trip",1.0,,High,3.0,No,20.0,< 1 hour,Group,Yes,Yes,0.6225
9792,PL6942,Koodal Azhagar Temple,Madurai,Tamil Nadu,Religious,9.911284,78.124055,2019-08-30,2019,8,August,Friday,No,Monsoon,Night,Sunny,30.8,95.0,1.6,0.85,4.0,Not as grand as expected but still worth a short visit,0.0,Neutral,Medium,2.0,No,100.0,1-2 hours,Family,Yes,Yes,0.6775
9793,PL5033,Marine Drive,Mumbai,Maharashtra,Natural,18.941368,72.827152,2022-07-25,2022,7,July,Monday,No,Monsoon,Morning,Foggy,21.0,76.0,0.5,0.37,4.4,,1.0,Positive,Low,1.0,No,20.0,1-2 hours,Couple,Yes,Yes,0.8065
9794,PL0876,Howrah Bridge,Kolkata,West Bengal,Monument,22.580408000000002,88.350236,2021-10-03,2021,10,October,Sunday,Yes,Winter,Morning,Light Rain,5.3,63.0,7.7,0.55,5.0,Not as grand as expected but still worth a short visit,0.0,Neutral,Medium,2.0,No,250.0,4-6 hours,Couple,Yes,Yes,0.6625
9795,PL5181,Dakshineswar Kali Temple,Kolkata,West Bengal,Religious,22.653563000000002,88.36232700000001,2024-10-13,2024,10,October,Sunday,Yes,Winter,Night,Foggy,16.1,63.0,2.6,0.34,4.5,"Long queues and rude staff, spoiled the overall experience",-1.0,Negative,High,3.0,No,40.0,4-6 hours,Solo,Yes,Yes,0.375
9796,PL6461,Juhu Beach,Mumbai,Maharashtra,Natural,19.084669,72.825586,2021-01-23,2021,1,January,Saturday,Yes,Summer,Night,Light Rain,35.1,41.0,45.8,0.63,4.2,Incredible architecture that leaves you speechless completely,1.0,Positive,High,3.0,No,75.0,< 1 hour,Solo,Yes,Yes,0.6795
9797,PL9900,Ooty Lake,Ooty,Tamil Nadu,Natural,11.40838,76.696738,2021-01-12,2021,1,January,Tuesday,No,Summer,Night,,23.7,57.0,3.0,0.48,4.7,"Typical tourist spot, does the job for a short visit",0.0,Neutral,High,3.0,No,500.0,2-4 hours,Solo,Yes,Yes,0.547
9798,PL9654,Kashi Vishwanath Temple,Varanasi,Uttar Pradesh,Religious,25.31326,83.010842,2021-09-21,2021,9,September,Tuesday,No,Monsoon,Afternoon,Sunny,29.7,68.0,2.2,0.93,4.8,"Overcrowded and poorly maintained, very disappointing visit",-1.0,Negative,High,3.0,Yes,0.0,2-4 hours,Group,Yes,Yes,0.5405
9799,PL6821,Taj Mahal,Agra,Uttar Pradesh,Historic,27.170833000000002,78.039232,2022-07-10,2022,7,July,Sunday,Yes,Monsoon,Afternoon,Heavy Rain,26.3,68.0,22.9,0.29,4.6,"Decent place to visit, nothing extraordinary but okay",0.0,Neutral,High,3.0,Yes,,< 1 hour,Group,Yes,Yes,0.4935
9800,PL9407,Chamundi Hill,Mysore,Karnataka,Religious,12.2742,76.671463,2024-05-07,2024,5,May,Tuesday,No,Spring,Afternoon,Windy,20.9,71.0,1.1,0.61,4.0,"Decent place to visit, nothing extraordinary but okay",0.0,Neutral,Medium,2.0,No,500.0,< 1 hour,Business,Yes,Yes,0.6175
9801,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.379579999999997,78.402458,2021-01-02,2021,1,January,Saturday,Yes,Summer,Evening,Heavy Rain,30.1,46.0,,0.12,4.0,"Very crowded on weekends, hard to enjoy the place peacefully",1.0,Positive,High,3.0,No,100.0,1-2 hours,Group,Yes,Yes,0.54
9802,PL9900,Ooty Lake,Ooty,Tamil Nadu,Natural,,,2022-12-31,2022,12,December,Saturday,Yes,Winter,Night,Sunny,11.0,57.0,,0.97,3.9,"Loved the local food stalls nearby, great overall trip",1.0,Positive,High,3.0,No,40.0,< 1 hour,Couple,No,Yes,0.7465
9803,PL5443,Backwaters,Alleppey,Kerala,Natural,9.495171000000001,76.34016100000001,2019-01-09,2019,1,January,Wednesday,No,Summer,Night,Cloudy,32.0,51.0,50.0,0.71,4.7,"Heavily commercialised, lost its original charm sadly",-1.0,Negative,Medium,2.0,No,100.0,1-2 hours,Family,Yes,Yes,0.5595
9804,PL6821,Taj Mahal,Agra,Uttar Pradesh,Historic,27.171998000000002,78.03869300000001,2021-12-31,2021,12,December,Friday,No,Winter,Night,Light Rain,19.7,50.0,19.2,0.5,5.0,"Worth every penny, the view was absolutely spectacular",0.0,Neutral,Medium,2.0,No,50.0,,Family,Yes,,0.65
9805,PL6341,Siddhivinayak Temple,Mumbai,Maharashtra,Religious,19.018715,72.82621400000001,2019-09-12,2019,9,September,Thursday,No,Monsoon,Evening,Cloudy,22.6,82.0,44.7,0.41,4.6,"Great experience overall, very well maintained and clean",1.0,Positive,Medium,2.0,No,150.0,4-6 hours,Business,Yes,Yes,0.7285
9806,PL5114,Hadimba Temple,Manali,Himachal Pradesh,Religious,32.235436,77.192449,2024-08-01,2024,8,August,Thursday,No,Monsoon,Afternoon,Heavy Rain,28.3,91.0,,0.17,4.6,Amazing historical significance and stunning architecture,1.0,Positive,Low,1.0,Yes,0.0,4-6 hours,Solo,No,,0.7685
9807,PL6357,Brindavan Gardens,Mysore,Karnataka,Natural,12.427715000000001,76.570624,2021-01-04,2021,1,January,Monday,No,Summer,Night,Heavy Rain,32.0,52.0,39.1,0.12,4.1,Superb ambiance and the staff was extremely helpful,1.0,Positive,Low,1.0,No,500.0,4-6 hours,Solo,Yes,Yes,0.726
9808,PL4498,Ooty Toy Train,Ooty,Tamil Nadu,Cultural,11.417576,76.691838,2021-09-13,2021,9,September,Monday,No,Monsoon,Afternoon,Sunny,23.8,96.0,0.7,0.86,3.9,"Peaceful and serene atmosphere, highly recommended to all",1.0,Positive,High,3.0,No,150.0,,Business,Yes,Yes,0.719
9809,PL8420,City Palace,Jaipur,Rajasthan,Historic,26.922437,75.825743,2019-04-29,2019,4,April,Monday,No,Spring,Morning,Partly Cloudy,19.4,46.0,1.4,0.89,4.6,"Good for a one time visit, average experience overall",0.0,Neutral,Low,1.0,Yes,0.0,Full Day,Couple,Yes,Yes,0.8235
9810,PL7211,Doddabetta Peak,Ooty,Tamil Nadu,Natural,11.395896,76.735482,2023-10-11,2023,10,October,Wednesday,No,Winter,Morning,Cloudy,14.1,57.0,4.5,0.44,4.2,"Perfect spot for photography, loved every moment here",1.0,Positive,Medium,,No,500.0,,Couple,,Yes,0.712
9811,PL5780,Pari Mahal,Srinagar,Jammu & Kashmir,Historic,34.072258,74.854203,2020-11-21,2020,11,November,Saturday,Yes,Winter,Night,Clear,14.7,84.0,1.1,0.94,4.6,"Overcrowded and poorly maintained, very disappointing visit",-1.0,Negative,High,,No,20.0,< 1 hour,,Yes,Yes,0.531
9812,PL8858,Elephanta Caves,Mumbai,Maharashtra,Historic,18.963312000000002,72.931377,2024-05-01,2024,5,May,Wednesday,No,Spring,Morning,Foggy,28.8,53.0,1.9,0.29,3.8,"Average attraction, suitable for tourists visiting nearby",0.0,Neutral,High,3.0,Yes,0.0,4-6 hours,Business,Yes,Yes,0.4455
9813,PL9900,Ooty Lake,Ooty,Tamil Nadu,Natural,11.408668,76.69703399999999,2023-02-15,2023,2,February,Wednesday,No,Summer,Night,Sunny,41.8,49.0,1.6,0.81,3.8,"Unforgettable experience, will definitely visit again soon",1.0,Positive,High,3.0,No,100.0,< 1 hour,Group,Yes,Yes,0.7005
9814,PL1787,Alappuzha Beach,Alleppey,Kerala,Natural,9.493595000000001,76.329938,2019-08-11,2019,8,August,Sunday,Yes,Monsoon,Evening,Partly Cloudy,22.3,75.0,0.2,0.97,3.8,Amazing historical significance and stunning architecture,1.0,Positive,High,3.0,No,20.0,1-2 hours,Couple,No,Yes,0.7405
9815,PL4561,Hussain Sagar Lake,Hyderabad,Telangana,Natural,17.424848,78.473027,2022-09-09,2022,9,September,Friday,No,Monsoon,Evening,Light Rain,22.8,72.0,9.0,0.58,4.7,"Average attraction, suitable for tourists visiting nearby",0.0,Neutral,Medium,2.0,No,500.0,4-6 hours,Group,No,Yes,0.652
9816,PL4776,Beas River,Manali,Himachal Pradesh,Natural,32.243306000000004,77.189091,2019-02-04,2019,2,February,Monday,No,Summer,Morning,Sunny,37.1,,2.1,0.75,3.7,"Not worth the entry fee, basic facilities were lacking",-1.0,Negative,High,3.0,No,200.0,2-4 hours,Couple,Yes,Yes,0.4295
9817,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.385453,78.399475,2022-12-06,2022,12,December,Tuesday,No,Winter,Night,Sunny,12.3,60.0,2.5,0.81,3.9,Superb ambiance and the staff was extremely helpful,1.0,Positive,High,3.0,No,40.0,4-6 hours,Group,Yes,,0.7065
9818,PL2700,Mughal Gardens,Srinagar,Jammu & Kashmir,Natural,34.121708,74.86936200000001,2024-04-10,2024,4,April,Wednesday,No,Spring,Afternoon,Light Rain,31.6,60.0,23.8,0.71,5.0,"Perfect spot for photography, loved every moment here",1.0,Positive,Low,1.0,Yes,0.0,< 1 hour,Group,No,Yes,0.9275
9819,PL1888,India Gate,Delhi,Delhi,Monument,28.61627,77.226038,2023-09-02,2023,9,September,Saturday,Yes,Monsoon,Morning,Light Rain,24.0,55.0,16.4,0.43,4.6,,0.0,Neutral,High,3.0,No,30.0,4-6 hours,Family,Yes,Yes,0.5285
9820,PL9407,Chamundi Hill,Mysore,Karnataka,Religious,12.273838000000001,76.674394,2023-11-14,2023,11,November,Tuesday,No,Winter,Afternoon,,18.6,49.0,1.6,0.97,5.0,"Heavily commercialised, lost its original charm sadly",-1.0,Negative,Low,1.0,No,30.0,< 1 hour,Business,Yes,Yes,0.7425
9821,PL5181,Dakshineswar Kali Temple,Kolkata,West Bengal,Religious,22.652171,88.361407,2020-11-12,2020,11,November,Thursday,No,Winter,Night,Sunny,13.9,40.0,0.5,0.98,4.3,,0.0,Neutral,High,3.0,No,250.0,1-2 hours,Group,No,Yes,0.648
9822,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.924683,72.83643599999999,2023-03-18,2023,3,March,Saturday,Yes,Spring,Afternoon,Sunny,37.7,61.0,0.6,0.92,4.9,Amazing historical significance and stunning architecture,,,High,3.0,No,200.0,< 1 hour,,Yes,Yes,0.794
9823,PL5111,Ramnagar Fort,Varanasi,Uttar Pradesh,Historic,25.281033,83.03849600000001,2019-07-15,2019,7,July,Monday,No,Monsoon,Morning,,26.4,77.0,0.0,0.51,4.2,Very informative guides and well preserved heritage site,0.0,Neutral,Medium,2.0,Yes,0.0,4-6 hours,Couple,No,,0.6045
9824,PL6505,Shankaracharya Temple,Srinagar,Jammu & Kashmir,Religious,34.086517,74.84891,2021-03-22,2021,3,March,Monday,No,Spring,Night,Heavy Rain,16.2,51.0,5.7,0.13,4.7,"Good for a one time visit, average experience overall",0.0,Neutral,High,3.0,Yes,0.0,4-6 hours,Solo,No,Yes,0.4595
9825,PL9604,Jal Mahal,Jaipur,Rajasthan,Natural,26.949888,75.851141,2024-09-14,2024,9,September,Saturday,Yes,Monsoon,Night,Light Rain,25.4,78.0,48.2,0.43,3.8,Excellent crowd management and great facilities available,1.0,Positive,Medium,2.0,No,50.0,2-4 hours,Group,Yes,,0.6855
9826,PL7835,Hawa Mahal,Jaipur,Rajasthan,Historic,26.920803,75.827524,2020-08-02,2020,8,August,Sunday,Yes,Monsoon,Evening,Partly Cloudy,27.7,100.0,2.6,,3.8,Incredible architecture that leaves you speechless completely,1.0,Positive,Medium,2.0,No,,2-4 hours,Business,Yes,Yes,0.778
9827,PL8420,City Palace,Jaipur,Rajasthan,Historic,26.921329,75.81928500000001,2023-07-03,2023,7,July,Monday,No,Monsoon,Morning,Heavy Rain,23.2,82.0,41.2,,4.4,Wonderful place to spend quality time with family,1.0,Positive,Medium,2.0,No,,1-2 hours,Solo,Yes,Yes,0.6715
9828,PL7387,Chhatrapati Shivaji Museum,Mumbai,Maharashtra,Cultural,18.92813,72.83295,2020-10-14,2020,10,October,Wednesday,No,Winter,Night,Partly Cloudy,19.4,49.0,2.0,0.76,4.3,"Heavily commercialised, lost its original charm sadly",-1.0,Negative,High,3.0,No,20.0,1-2 hours,Group,Yes,Yes,0.468
9829,PL7736,Jantar Mantar,Jaipur,Rajasthan,Historic,26.927339,75.824189,2019-03-25,2019,3,March,Monday,No,Spring,Evening,Light Rain,21.5,61.0,8.0,0.62,4.0,"Worth every penny, the view was absolutely spectacular",0.0,Neutral,Medium,2.0,No,75.0,2-4 hours,,Yes,Yes,0.62
9830,PL7736,Jantar Mantar,Jaipur,Rajasthan,Historic,26.926225000000002,75.82153500000001,2024-05-19,2024,5,May,Sunday,Yes,Spring,Afternoon,Windy,24.1,57.0,1.1,0.7,5.0,Very informative guides and well preserved heritage site,0.0,Neutral,High,3.0,No,100.0,4-6 hours,Couple,No,Yes,0.62
9831,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.379807,78.400531,2020-07-14,2020,7,July,Tuesday,No,Monsoon,Evening,Heavy Rain,28.8,95.0,17.8,0.27,3.9,"Okay experience, could be better with improved maintenance",0.0,Neutral,High,3.0,No,50.0,< 1 hour,Family,Yes,Yes,0.4465
9832,PL5780,Pari Mahal,Srinagar,Jammu & Kashmir,Historic,34.080003,74.848751,2023-02-01,2023,2,February,Wednesday,No,Summer,Evening,Sunny,33.0,49.0,0.7,0.96,4.1,Wonderful place to spend quality time with family,1.0,,High,3.0,No,20.0,2-4 hours,Solo,Yes,Yes,0.756
9833,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.92517,72.83018,2019-03-20,2019,3,March,Wednesday,No,Spring,Evening,Foggy,,63.0,0.7,0.34,3.9,Superb ambiance and the staff was extremely helpful,1.0,Positive,High,3.0,No,500.0,2-4 hours,Couple,Yes,Yes,0.589
9834,PL7146,Marari Beach,Alleppey,Kerala,Natural,9.582236,76.307925,2020-09-24,2020,9,September,Thursday,No,Monsoon,Evening,Heavy Rain,31.1,78.0,21.9,,4.8,"Average attraction, suitable for tourists visiting nearby",0.0,Neutral,Low,1.0,No,,4-6 hours,Business,No,Yes,0.6855
9835,PL7220,St. Philomena's Church,Mysore,Karnataka,Religious,12.316192,76.655867,2024-04-29,2024,4,April,Monday,No,Spring,Night,Heavy Rain,27.7,73.0,2.2,0.21,4.7,One of the most beautiful places I have ever seen in my life,1.0,Positive,High,3.0,Yes,0.0,4-6 hours,,Yes,,0.6045
9836,PL8460,Karanji Lake,Mysore,Karnataka,Natural,12.296014000000001,76.643474,2023-02-01,2023,2,February,Wednesday,No,Summer,Night,Heavy Rain,26.9,56.0,18.9,0.32,4.3,Fine place for a quick stop during your city tour,0.0,Neutral,Medium,2.0,No,30.0,1-2 hours,Solo,No,Yes,0.563
9837,PL5780,Pari Mahal,Srinagar,Jammu & Kashmir,Historic,34.077466,74.85347399999999,2019-07-24,2019,7,July,Wednesday,No,Monsoon,Evening,Windy,21.8,84.0,2.4,0.6,4.2,,0.0,Neutral,High,3.0,No,250.0,Full Day,Solo,No,Yes,0.547
